timestamp,dhi,temp,dayofweek
datetime,int,int,int
T,,,
2019-01-21T02:00:00Z,306,26.5,1
2019-01-21T03:00:00Z,362,27.4,1
2019-01-21T04:00:00Z,438,27.8,1
2019-01-21T05:00:00Z,423,28,1
2019-01-21T06:00:00Z,405,28.1,1
2019-01-21T07:00:00Z,335,27.8,1
2019-01-21T08:00:00Z,188,27.3,1
2019-01-21T09:00:00Z,118,26.7,1
2019-01-21T10:00:00Z,25,26.4,1
2019-01-21T11:00:00Z,0,26.4,1
2019-01-21T12:00:00Z,0,26.4,1
2019-01-21T13:00:00Z,0,26.1,1
2019-01-21T14:00:00Z,0,25.4,1
2019-01-21T15:00:00Z,0,24.8,1
2019-01-21T16:00:00Z,0,24.4,1
2019-01-21T17:00:00Z,0,24.1,1
2019-01-21T18:00:00Z,0,23.8,1
2019-01-21T19:00:00Z,0,23.6,1
2019-01-21T20:00:00Z,0,23.4,1
2019-01-21T21:00:00Z,0,23.2,1
2019-01-21T22:00:00Z,0,23.4,1
2019-01-21T23:00:00Z,12,24.1,1
2019-01-22T00:00:00Z,104,24.8,1
2019-01-22T01:00:00Z,135,25.5,1
2019-01-22T02:00:00Z,139,26.1,1
2019-01-22T03:00:00Z,308,26.8,1
2019-01-22T04:00:00Z,321,27.1,1
2019-01-22T05:00:00Z,374,27,1
2019-01-22T06:00:00Z,263,26.8,1
2019-01-22T07:00:00Z,126,26.6,1
2019-01-22T08:00:00Z,97,26.2,1
2019-01-22T09:00:00Z,76,25.8,1
2019-01-22T10:00:00Z,28,25.7,1
2019-01-22T11:00:00Z,0,25.9,1
2019-01-22T12:00:00Z,0,26,1
2019-01-22T13:00:00Z,0,25.7,1
2019-01-22T14:00:00Z,0,24.9,1
2019-01-22T15:00:00Z,0,24,1
2019-01-22T16:00:00Z,0,23.6,1
2019-01-22T17:00:00Z,0,23.4,1
2019-01-22T18:00:00Z,0,23.3,1
2019-01-22T19:00:00Z,0,23.1,1
2019-01-22T20:00:00Z,0,23,1
2019-01-22T21:00:00Z,0,22.9,1
2019-01-22T22:00:00Z,0,23.2,1
2019-01-22T23:00:00Z,16,23.9,1
2019-01-23T00:00:00Z,111,24.7,1
2019-01-23T01:00:00Z,212,25.3,1
2019-01-23T02:00:00Z,315,25.9,2
2019-01-23T03:00:00Z,355,26.6,2
2019-01-23T04:00:00Z,412,27,2
2019-01-23T05:00:00Z,417,27.3,2
2019-01-23T06:00:00Z,298,27.7,2
2019-01-23T07:00:00Z,256,27.5,2
2019-01-23T08:00:00Z,117,26.8,2
2019-01-23T09:00:00Z,87,26.1,2
2019-01-23T10:00:00Z,29,25.6,2
2019-01-23T11:00:00Z,0,25.3,2
2019-01-23T12:00:00Z,0,25.1,2
2019-01-23T13:00:00Z,0,24.7,2
2019-01-23T14:00:00Z,0,24.2,2
2019-01-23T15:00:00Z,0,23.7,2
2019-01-23T16:00:00Z,0,23.4,2
2019-01-23T17:00:00Z,0,23.2,2
2019-01-23T18:00:00Z,0,23.1,2
2019-01-23T19:00:00Z,0,22.9,2
2019-01-23T20:00:00Z,0,22.8,2
2019-01-23T21:00:00Z,0,22.8,2
2019-01-23T22:00:00Z,0,23.1,2
2019-01-23T23:00:00Z,12,24,2
2019-01-24T00:00:00Z,110,24.8,2
2019-01-24T01:00:00Z,165,25.4,2
2019-01-24T02:00:00Z,291,25.9,2
2019-01-24T03:00:00Z,373,26.4,2
2019-01-24T04:00:00Z,375,26.7,2
2019-01-24T05:00:00Z,367,26.8,2
2019-01-24T06:00:00Z,327,26.9,2
2019-01-24T07:00:00Z,271,26.7,2
2019-01-24T08:00:00Z,225,26.2,2
2019-01-24T09:00:00Z,120,25.7,2
2019-01-24T10:00:00Z,22,25.6,2
2019-01-24T11:00:00Z,0,25.8,2
2019-01-24T12:00:00Z,0,26,2
2019-01-24T13:00:00Z,0,25.7,2
2019-01-24T14:00:00Z,0,25,2
2019-01-24T15:00:00Z,0,24.3,2
2019-01-24T16:00:00Z,0,23.9,2
2019-01-24T17:00:00Z,0,23.7,2
2019-01-24T18:00:00Z,0,23.6,2
2019-01-24T19:00:00Z,0,23.5,2
2019-01-24T20:00:00Z,0,23.3,2
2019-01-24T21:00:00Z,0,23.2,2
2019-01-24T22:00:00Z,0,23.5,2
2019-01-24T23:00:00Z,12,24.3,2
2019-01-25T00:00:00Z,105,25.1,2
2019-01-25T01:00:00Z,209,25.7,2
2019-01-25T02:00:00Z,283,26.3,3
2019-01-25T03:00:00Z,390,27,3
2019-01-25T04:00:00Z,292,27.3,3
2019-01-25T05:00:00Z,208,27.4,3
2019-01-25T06:00:00Z,277,27.6,3
2019-01-25T07:00:00Z,271,27.3,3
2019-01-25T08:00:00Z,202,26.7,3
2019-01-25T09:00:00Z,116,26,3
2019-01-25T10:00:00Z,29,25.7,3
2019-01-25T11:00:00Z,0,25.6,3
2019-01-25T12:00:00Z,0,25.5,3
2019-01-25T13:00:00Z,0,25.1,3
2019-01-25T14:00:00Z,0,24.3,3
2019-01-25T15:00:00Z,0,23.6,3
2019-01-25T16:00:00Z,0,23.1,3
2019-01-25T17:00:00Z,0,22.9,3
2019-01-25T18:00:00Z,0,22.6,3
2019-01-25T19:00:00Z,0,22.4,3
2019-01-25T20:00:00Z,0,22.2,3
2019-01-25T21:00:00Z,0,22,3
2019-01-25T22:00:00Z,0,22.3,3
2019-01-25T23:00:00Z,14,23.3,3
2019-01-26T00:00:00Z,87,24.2,3
2019-01-26T01:00:00Z,174,25,3
2019-01-26T02:00:00Z,298,25.6,3
2019-01-26T03:00:00Z,378,26.2,3
2019-01-26T04:00:00Z,264,26.6,3
2019-01-26T05:00:00Z,302,26.7,3
2019-01-26T06:00:00Z,362,26.8,3
2019-01-26T07:00:00Z,263,26.4,3
2019-01-26T08:00:00Z,216,25.7,3
2019-01-26T09:00:00Z,105,25,3
2019-01-26T10:00:00Z,20,24.6,3
2019-01-26T11:00:00Z,0,24.5,3
2019-01-26T12:00:00Z,0,24.3,3
2019-01-26T13:00:00Z,0,24,3
2019-01-26T14:00:00Z,0,23.4,3
2019-01-26T15:00:00Z,0,22.8,3
2019-01-26T16:00:00Z,0,22.4,3
2019-01-26T17:00:00Z,0,22.2,3
2019-01-26T18:00:00Z,0,22,3
2019-01-26T19:00:00Z,0,21.8,3
2019-01-26T20:00:00Z,0,21.7,3
2019-01-26T21:00:00Z,0,21.5,3
2019-01-26T22:00:00Z,0,21.8,3
2019-01-26T23:00:00Z,14,22.6,3
2019-01-27T00:00:00Z,84,23.4,3
2019-01-27T01:00:00Z,113,24.1,3
2019-01-27T02:00:00Z,155,24.7,4
2019-01-27T03:00:00Z,279,25.3,4
2019-01-27T04:00:00Z,350,25.8,4
2019-01-27T05:00:00Z,275,26,4
2019-01-27T06:00:00Z,362,26.2,4
2019-01-27T07:00:00Z,190,26,4
2019-01-27T08:00:00Z,113,25.2,4
2019-01-27T09:00:00Z,125,24.5,4
2019-01-27T10:00:00Z,24,24.1,4
2019-01-27T11:00:00Z,0,24.1,4
2019-01-27T12:00:00Z,0,24,4
2019-01-27T13:00:00Z,0,23.6,4
2019-01-27T14:00:00Z,0,22.9,4
2019-01-27T15:00:00Z,0,22.2,4
2019-01-27T16:00:00Z,0,21.8,4
2019-01-27T17:00:00Z,0,21.6,4
2019-01-27T18:00:00Z,0,21.5,4
2019-01-27T19:00:00Z,0,21.4,4
2019-01-27T20:00:00Z,0,21.2,4
2019-01-27T21:00:00Z,0,21,4
2019-01-27T22:00:00Z,0,21.5,4
2019-01-27T23:00:00Z,16,22.6,4
2019-01-28T00:00:00Z,108,23.8,4
2019-01-28T01:00:00Z,188,24.5,4
2019-01-28T02:00:00Z,324,25,4
2019-01-28T03:00:00Z,400,25.5,4
2019-01-28T04:00:00Z,428,25.8,4
2019-01-28T05:00:00Z,425,25.9,4
2019-01-28T06:00:00Z,233,26.1,4
2019-01-28T07:00:00Z,239,25.9,4
2019-01-28T08:00:00Z,111,25.4,4
2019-01-28T09:00:00Z,73,24.8,4
2019-01-28T10:00:00Z,26,24.4,4
2019-01-28T11:00:00Z,0,24.2,4
2019-01-28T12:00:00Z,0,23.9,4
2019-01-28T13:00:00Z,0,23.5,4
2019-01-28T14:00:00Z,0,22.9,4
2019-01-28T15:00:00Z,0,22.3,4
2019-01-28T16:00:00Z,0,21.9,4
2019-01-28T17:00:00Z,0,21.5,4
2019-01-28T18:00:00Z,0,21.2,4
2019-01-28T19:00:00Z,0,21,4
2019-01-28T20:00:00Z,0,20.8,4
2019-01-28T21:00:00Z,0,20.6,4
2019-01-28T22:00:00Z,0,21.1,4
2019-01-28T23:00:00Z,14,22.1,4
2019-01-29T00:00:00Z,85,23.2,4
2019-01-29T01:00:00Z,207,24,4
2019-01-29T02:00:00Z,332,24.7,5
2019-01-29T03:00:00Z,384,25.4,5
2019-01-29T04:00:00Z,409,25.8,5
2019-01-29T05:00:00Z,390,26.1,5
2019-01-29T06:00:00Z,384,26.3,5
2019-01-29T07:00:00Z,291,26.1,5
2019-01-29T08:00:00Z,161,25.4,5
2019-01-29T09:00:00Z,132,24.7,5
2019-01-29T10:00:00Z,32,24.4,5
2019-01-29T11:00:00Z,0,24.3,5
2019-01-29T12:00:00Z,0,24.2,5
2019-01-29T13:00:00Z,0,23.9,5
2019-01-29T14:00:00Z,0,23.3,5
2019-01-29T15:00:00Z,0,22.6,5
2019-01-29T16:00:00Z,0,22.2,5
2019-01-29T17:00:00Z,0,22.1,5
2019-01-29T18:00:00Z,0,21.9,5
2019-01-29T19:00:00Z,0,21.8,5
2019-01-29T20:00:00Z,0,21.8,5
2019-01-29T21:00:00Z,0,21.7,5
2019-01-29T22:00:00Z,0,22.1,5
2019-01-29T23:00:00Z,17,22.8,5
2019-01-30T00:00:00Z,93,23.5,5
2019-01-30T01:00:00Z,174,24.2,5
2019-01-30T02:00:00Z,262,25.1,5
2019-01-30T03:00:00Z,225,25.9,5
2019-01-30T04:00:00Z,247,26.5,5
2019-01-30T05:00:00Z,305,26.7,5
2019-01-30T06:00:00Z,352,27,5
2019-01-30T07:00:00Z,237,26.9,5
2019-01-30T08:00:00Z,228,26.4,5
2019-01-30T09:00:00Z,139,25.9,5
2019-01-30T10:00:00Z,28,25.5,5
2019-01-30T11:00:00Z,0,25.2,5
2019-01-30T12:00:00Z,0,24.9,5
2019-01-30T13:00:00Z,0,24.3,5
2019-01-30T14:00:00Z,0,23.4,5
2019-01-30T15:00:00Z,0,22.5,5
2019-01-30T16:00:00Z,0,21.8,5
2019-01-30T17:00:00Z,0,21.5,5
2019-01-30T18:00:00Z,0,21.2,5
2019-01-30T19:00:00Z,0,21,5
2019-01-30T20:00:00Z,0,21,5
2019-01-30T21:00:00Z,0,21,5
2019-01-30T22:00:00Z,0,21.5,5
2019-01-30T23:00:00Z,14,22.5,5
2019-01-31T00:00:00Z,99,23.5,5
2019-01-31T01:00:00Z,228,24.3,5
2019-01-31T02:00:00Z,314,25.1,6
2019-01-31T03:00:00Z,411,25.9,6
2019-01-31T04:00:00Z,450,26.4,6
2019-01-31T05:00:00Z,448,26.8,6
2019-01-31T06:00:00Z,281,27.1,6
2019-01-31T07:00:00Z,330,27.1,6
2019-01-31T08:00:00Z,250,26.7,6
2019-01-31T09:00:00Z,140,26.2,6
2019-01-31T10:00:00Z,19,25.9,6
2019-01-31T11:00:00Z,1,25.7,6
2019-01-31T12:00:00Z,0,25.4,6
2019-01-31T13:00:00Z,0,24.9,6
2019-01-31T14:00:00Z,0,24.1,6
2019-01-31T15:00:00Z,0,23.3,6
2019-01-31T16:00:00Z,0,22.8,6
2019-01-31T17:00:00Z,0,22.5,6
2019-01-31T18:00:00Z,0,22.3,6
2019-01-31T19:00:00Z,0,22.1,6
2019-01-31T20:00:00Z,0,21.9,6
2019-01-31T21:00:00Z,0,21.8,6
2019-01-31T22:00:00Z,0,22.2,6
2019-01-31T23:00:00Z,17,23,6
2019-02-01T00:00:00Z,104,23.9,6
2019-02-01T01:00:00Z,179,24.7,6
2019-02-01T02:00:00Z,278,25.5,6
2019-02-01T03:00:00Z,249,26.3,6
2019-02-01T04:00:00Z,230,26.9,6
2019-02-01T05:00:00Z,245,27.2,6
2019-02-01T06:00:00Z,183,27.6,6
2019-02-01T07:00:00Z,287,27.4,6
2019-02-01T08:00:00Z,241,26.8,6
2019-02-01T09:00:00Z,109,26.1,6
2019-02-01T10:00:00Z,36,25.7,6
2019-02-01T11:00:00Z,1,25.4,6
2019-02-01T12:00:00Z,0,25.1,6
2019-02-01T13:00:00Z,0,24.6,6
2019-02-01T14:00:00Z,0,23.9,6
2019-02-01T15:00:00Z,0,23.1,6
2019-02-01T16:00:00Z,0,22.7,6
2019-02-01T17:00:00Z,0,22.5,6
2019-02-01T18:00:00Z,0,22.3,6
2019-02-01T19:00:00Z,0,22.2,6
2019-02-01T20:00:00Z,0,22.1,6
2019-02-01T21:00:00Z,0,22,6
2019-02-01T22:00:00Z,0,22.4,6
2019-02-01T23:00:00Z,17,23.2,6
2019-02-02T00:00:00Z,79,24,6
2019-02-02T01:00:00Z,104,24.7,6
2019-02-02T02:00:00Z,117,25.3,0
2019-02-02T03:00:00Z,225,25.8,0
2019-02-02T04:00:00Z,283,26.3,0
2019-02-02T05:00:00Z,388,26.5,0
2019-02-02T06:00:00Z,257,26.7,0
2019-02-02T07:00:00Z,271,26.6,0
2019-02-02T08:00:00Z,249,26.2,0
2019-02-02T09:00:00Z,141,25.8,0
2019-02-02T10:00:00Z,35,25.6,0
2019-02-02T11:00:00Z,1,25.5,0
2019-02-02T12:00:00Z,0,25.4,0
2019-02-02T13:00:00Z,0,25,0
2019-02-02T14:00:00Z,0,24.2,0
2019-02-02T15:00:00Z,0,23.4,0
2019-02-02T16:00:00Z,0,22.9,0
2019-02-02T17:00:00Z,0,22.7,0
2019-02-02T18:00:00Z,0,22.4,0
2019-02-02T19:00:00Z,0,22.2,0
2019-02-02T20:00:00Z,0,21.9,0
2019-02-02T21:00:00Z,0,21.6,0
2019-02-02T22:00:00Z,0,22,0
2019-02-02T23:00:00Z,18,23,0
2019-02-03T00:00:00Z,80,24.1,0
2019-02-03T01:00:00Z,103,24.9,0
2019-02-03T02:00:00Z,118,25.6,0
2019-02-03T03:00:00Z,293,26.2,0
2019-02-03T04:00:00Z,288,26.7,0
2019-02-03T05:00:00Z,304,27.1,0
2019-02-03T06:00:00Z,266,27.5,0
2019-02-03T07:00:00Z,354,27.5,0
2019-02-03T08:00:00Z,252,27,0
2019-02-03T09:00:00Z,95,26.6,0
2019-02-03T10:00:00Z,22,26.2,0
2019-02-03T11:00:00Z,1,26.1,0
2019-02-03T12:00:00Z,0,25.9,0
2019-02-03T13:00:00Z,0,25.4,0
2019-02-03T14:00:00Z,0,24.6,0
2019-02-03T15:00:00Z,0,23.8,0
2019-02-03T16:00:00Z,0,23.2,0
2019-02-03T17:00:00Z,0,22.9,0
2019-02-03T18:00:00Z,0,22.6,0
2019-02-03T19:00:00Z,0,22.4,0
2019-02-03T20:00:00Z,0,22.3,0
2019-02-03T21:00:00Z,0,22.2,0
2019-02-03T22:00:00Z,0,22.6,0
2019-02-03T23:00:00Z,18,23.5,0
2019-02-04T00:00:00Z,107,24.4,0
2019-02-04T01:00:00Z,227,25.4,0
2019-02-04T02:00:00Z,302,26.4,1
2019-02-04T03:00:00Z,221,27.4,1
2019-02-04T04:00:00Z,285,28.1,1
2019-02-04T05:00:00Z,390,28.4,1
2019-02-04T06:00:00Z,268,28.7,1
2019-02-04T07:00:00Z,307,28.5,1
2019-02-04T08:00:00Z,259,27.7,1
2019-02-04T09:00:00Z,135,27,1
2019-02-04T10:00:00Z,34,26.5,1
2019-02-04T11:00:00Z,1,26.1,1
2019-02-04T12:00:00Z,0,25.7,1
2019-02-04T13:00:00Z,0,25,1
2019-02-04T14:00:00Z,0,23.9,1
2019-02-04T15:00:00Z,0,22.8,1
2019-02-04T16:00:00Z,0,22.1,1
2019-02-04T17:00:00Z,0,21.6,1
2019-02-04T18:00:00Z,0,21.2,1
2019-02-04T19:00:00Z,0,20.9,1
2019-02-04T20:00:00Z,0,20.7,1
2019-02-04T21:00:00Z,0,20.5,1
2019-02-04T22:00:00Z,0,21,1
2019-02-04T23:00:00Z,18,22.3,1
2019-02-05T00:00:00Z,75,23.5,1
2019-02-05T01:00:00Z,96,24.6,1
2019-02-05T02:00:00Z,108,25.6,1
2019-02-05T03:00:00Z,116,26.6,1
2019-02-05T04:00:00Z,151,27.3,1
2019-02-05T05:00:00Z,288,27.7,1
2019-02-05T06:00:00Z,305,28.2,1
2019-02-05T07:00:00Z,365,28.1,1
2019-02-05T08:00:00Z,252,27.6,1
2019-02-05T09:00:00Z,126,27.1,1
2019-02-05T10:00:00Z,40,26.6,1
2019-02-05T11:00:00Z,1,26.1,1
2019-02-05T12:00:00Z,0,25.7,1
2019-02-05T13:00:00Z,0,24.8,1
2019-02-05T14:00:00Z,0,23.7,1
2019-02-05T15:00:00Z,0,22.5,1
2019-02-05T16:00:00Z,0,21.7,1
2019-02-05T17:00:00Z,0,21.1,1
2019-02-05T18:00:00Z,0,20.5,1
2019-02-05T19:00:00Z,0,20.1,1
2019-02-05T20:00:00Z,0,19.7,1
2019-02-05T21:00:00Z,0,19.4,1
2019-02-05T22:00:00Z,0,20,1
2019-02-05T23:00:00Z,18,21.6,1
2019-02-06T00:00:00Z,75,23.2,1
2019-02-06T01:00:00Z,98,24.5,1
2019-02-06T02:00:00Z,114,25.7,2
2019-02-06T03:00:00Z,297,26.8,2
2019-02-06T04:00:00Z,304,27.6,2
2019-02-06T05:00:00Z,401,28.1,2
2019-02-06T06:00:00Z,407,28.5,2
2019-02-06T07:00:00Z,338,28.4,2
2019-02-06T08:00:00Z,212,27.8,2
2019-02-06T09:00:00Z,129,27.1,2
2019-02-06T10:00:00Z,37,26.6,2
2019-02-06T11:00:00Z,1,26,2
2019-02-06T12:00:00Z,0,25.5,2
2019-02-06T13:00:00Z,0,24.7,2
2019-02-06T14:00:00Z,0,23.7,2
2019-02-06T15:00:00Z,0,22.7,2
2019-02-06T16:00:00Z,0,22,2
2019-02-06T17:00:00Z,0,21.5,2
2019-02-06T18:00:00Z,0,21,2
2019-02-06T19:00:00Z,0,20.7,2
2019-02-06T20:00:00Z,0,20.5,2
2019-02-06T21:00:00Z,0,20.3,2
2019-02-06T22:00:00Z,0,20.7,2
2019-02-06T23:00:00Z,18,21.7,2
2019-02-07T00:00:00Z,81,22.8,2
2019-02-07T01:00:00Z,104,23.9,2
2019-02-07T02:00:00Z,114,25.1,2
2019-02-07T03:00:00Z,122,26.4,2
2019-02-07T04:00:00Z,126,27.2,2
2019-02-07T05:00:00Z,125,27.7,2
2019-02-07T06:00:00Z,118,28.2,2
2019-02-07T07:00:00Z,107,28.3,2
2019-02-07T08:00:00Z,94,27.8,2
2019-02-07T09:00:00Z,78,27.4,2
2019-02-07T10:00:00Z,34,26.9,2
2019-02-07T11:00:00Z,1,26.4,2
2019-02-07T12:00:00Z,0,25.9,2
2019-02-07T13:00:00Z,0,25.1,2
2019-02-07T14:00:00Z,0,24.1,2
2019-02-07T15:00:00Z,0,23.1,2
2019-02-07T16:00:00Z,0,22.3,2
2019-02-07T17:00:00Z,0,21.7,2
2019-02-07T18:00:00Z,0,21.1,2
2019-02-07T19:00:00Z,0,20.6,2
2019-02-07T20:00:00Z,0,20.2,2
2019-02-07T21:00:00Z,0,19.7,2
2019-02-07T22:00:00Z,0,20.2,2
2019-02-07T23:00:00Z,18,21.5,2
2019-02-08T00:00:00Z,83,22.9,2
2019-02-08T01:00:00Z,100,24.2,2
2019-02-08T02:00:00Z,112,25.5,3
2019-02-08T03:00:00Z,169,26.8,3
2019-02-08T04:00:00Z,290,27.7,3
2019-02-08T05:00:00Z,340,28.3,3
2019-02-08T06:00:00Z,128,28.8,3
2019-02-08T07:00:00Z,147,28.9,3
2019-02-08T08:00:00Z,160,28.4,3
2019-02-08T09:00:00Z,155,27.9,3
2019-02-08T10:00:00Z,39,27.4,3
2019-02-08T11:00:00Z,1,26.9,3
2019-02-08T12:00:00Z,0,26.5,3
2019-02-08T13:00:00Z,0,25.7,3
2019-02-08T14:00:00Z,0,24.5,3
2019-02-08T15:00:00Z,0,23.3,3
2019-02-08T16:00:00Z,0,22.3,3
2019-02-08T17:00:00Z,0,21.6,3
2019-02-08T18:00:00Z,0,21,3
2019-02-08T19:00:00Z,0,20.4,3
2019-02-08T20:00:00Z,0,20.1,3
2019-02-08T21:00:00Z,0,19.8,3
2019-02-08T22:00:00Z,0,20.4,3
2019-02-08T23:00:00Z,18,21.9,3
2019-02-09T00:00:00Z,80,23.4,3
2019-02-09T01:00:00Z,102,24.7,3
2019-02-09T02:00:00Z,113,26,3
2019-02-09T03:00:00Z,133,27.3,3
2019-02-09T04:00:00Z,226,28.2,3
2019-02-09T05:00:00Z,290,28.7,3
2019-02-09T06:00:00Z,271,29.3,3
2019-02-09T07:00:00Z,180,29.3,3
2019-02-09T08:00:00Z,112,28.8,3
2019-02-09T09:00:00Z,129,28.2,3
2019-02-09T10:00:00Z,41,27.7,3
2019-02-09T11:00:00Z,1,27.3,3
2019-02-09T12:00:00Z,0,26.9,3
2019-02-09T13:00:00Z,0,26.1,3
2019-02-09T14:00:00Z,0,24.9,3
2019-02-09T15:00:00Z,0,23.7,3
2019-02-09T16:00:00Z,0,22.9,3
2019-02-09T17:00:00Z,0,22.5,3
2019-02-09T18:00:00Z,0,22,3
2019-02-09T19:00:00Z,0,21.7,3
2019-02-09T20:00:00Z,0,21.5,3
2019-02-09T21:00:00Z,0,21.3,3
2019-02-09T22:00:00Z,0,21.9,3
2019-02-09T23:00:00Z,19,23.3,3
2019-02-10T00:00:00Z,95,24.6,3
2019-02-10T01:00:00Z,119,25.7,3
2019-02-10T02:00:00Z,152,26.6,4
2019-02-10T03:00:00Z,338,27.4,4
2019-02-10T04:00:00Z,306,28,4
2019-02-10T05:00:00Z,420,28.3,4
2019-02-10T06:00:00Z,235,28.5,4
2019-02-10T07:00:00Z,181,28.4,4
2019-02-10T08:00:00Z,256,27.8,4
2019-02-10T09:00:00Z,139,27.2,4
2019-02-10T10:00:00Z,42,26.7,4
2019-02-10T11:00:00Z,1,26.4,4
2019-02-10T12:00:00Z,0,26.1,4
2019-02-10T13:00:00Z,0,25.5,4
2019-02-10T14:00:00Z,0,24.6,4
2019-02-10T15:00:00Z,0,23.7,4
2019-02-10T16:00:00Z,0,23.1,4
2019-02-10T17:00:00Z,0,22.9,4
2019-02-10T18:00:00Z,0,22.7,4
2019-02-10T19:00:00Z,0,22.6,4
2019-02-10T20:00:00Z,0,22.4,4
2019-02-10T21:00:00Z,0,22.2,4
2019-02-10T22:00:00Z,0,22.8,4
2019-02-10T23:00:00Z,19,24,4
2019-02-11T00:00:00Z,86,25.2,4
2019-02-11T01:00:00Z,114,26.1,4
2019-02-11T02:00:00Z,127,26.6,4
2019-02-11T03:00:00Z,166,27.1,4
2019-02-11T04:00:00Z,306,27.5,4
2019-02-11T05:00:00Z,283,27.8,4
2019-02-11T06:00:00Z,236,28.2,4
2019-02-11T07:00:00Z,184,27.9,4
2019-02-11T08:00:00Z,149,27.2,4
2019-02-11T09:00:00Z,90,26.4,4
2019-02-11T10:00:00Z,37,25.9,4
2019-02-11T11:00:00Z,1,25.9,4
2019-02-11T12:00:00Z,0,25.8,4
2019-02-11T13:00:00Z,0,25.1,4
2019-02-11T14:00:00Z,0,24,4
2019-02-11T15:00:00Z,0,22.8,4
2019-02-11T16:00:00Z,0,22.1,4
2019-02-11T17:00:00Z,0,21.9,4
2019-02-11T18:00:00Z,0,21.7,4
2019-02-11T19:00:00Z,0,21.6,4
2019-02-11T20:00:00Z,0,21.5,4
2019-02-11T21:00:00Z,0,21.5,4
2019-02-11T22:00:00Z,0,22.2,4
2019-02-11T23:00:00Z,19,23.5,4
2019-02-12T00:00:00Z,101,24.9,4
2019-02-12T01:00:00Z,184,25.9,4
2019-02-12T02:00:00Z,150,26.4,5
2019-02-12T03:00:00Z,270,26.9,5
2019-02-12T04:00:00Z,343,27.3,5
2019-02-12T05:00:00Z,451,27.7,5
2019-02-12T06:00:00Z,335,28,5
2019-02-12T07:00:00Z,260,27.9,5
2019-02-12T08:00:00Z,169,27.4,5
2019-02-12T09:00:00Z,137,26.8,5
2019-02-12T10:00:00Z,37,26.5,5
2019-02-12T11:00:00Z,1,26.4,5
2019-02-12T12:00:00Z,0,26.2,5
2019-02-12T13:00:00Z,0,25.7,5
2019-02-12T14:00:00Z,0,24.6,5
2019-02-12T15:00:00Z,0,23.6,5
2019-02-12T16:00:00Z,0,22.9,5
2019-02-12T17:00:00Z,0,22.6,5
2019-02-12T18:00:00Z,0,22.3,5
2019-02-12T19:00:00Z,0,22.1,5
2019-02-12T20:00:00Z,0,22,5
2019-02-12T21:00:00Z,0,21.9,5
2019-02-12T22:00:00Z,0,22.3,5
2019-02-12T23:00:00Z,20,23.3,5
2019-02-13T00:00:00Z,122,24.3,5
2019-02-13T01:00:00Z,232,25,5
2019-02-13T02:00:00Z,315,25.5,5
2019-02-13T03:00:00Z,423,26,5
2019-02-13T04:00:00Z,429,26.4,5
2019-02-13T05:00:00Z,291,26.6,5
2019-02-13T06:00:00Z,146,26.9,5
2019-02-13T07:00:00Z,309,26.8,5
2019-02-13T08:00:00Z,255,26.5,5
2019-02-13T09:00:00Z,106,26.1,5
2019-02-13T10:00:00Z,39,25.7,5
2019-02-13T11:00:00Z,1,25.3,5
2019-02-13T12:00:00Z,0,25,5
2019-02-13T13:00:00Z,0,24.5,5
2019-02-13T14:00:00Z,0,23.8,5
2019-02-13T15:00:00Z,0,23.1,5
2019-02-13T16:00:00Z,0,22.7,5
2019-02-13T17:00:00Z,0,22.5,5
2019-02-13T18:00:00Z,0,22.3,5
2019-02-13T19:00:00Z,0,22.2,5
2019-02-13T20:00:00Z,0,22.1,5
2019-02-13T21:00:00Z,0,22.1,5
2019-02-13T22:00:00Z,0,22.5,5
2019-02-13T23:00:00Z,21,23.3,5
2019-02-14T00:00:00Z,111,24.2,5
2019-02-14T01:00:00Z,128,25.1,5
2019-02-14T02:00:00Z,119,26,6
2019-02-14T03:00:00Z,244,27,6
2019-02-14T04:00:00Z,282,27.6,6
2019-02-14T05:00:00Z,367,27.9,6
2019-02-14T06:00:00Z,316,28.3,6
2019-02-14T07:00:00Z,211,28.1,6
2019-02-14T08:00:00Z,120,27.4,6
2019-02-14T09:00:00Z,76,26.6,6
2019-02-14T10:00:00Z,36,26.1,6
2019-02-14T11:00:00Z,1,25.7,6
2019-02-14T12:00:00Z,0,25.4,6
2019-02-14T13:00:00Z,0,24.7,6
2019-02-14T14:00:00Z,0,23.8,6
2019-02-14T15:00:00Z,0,22.8,6
2019-02-14T16:00:00Z,0,22.2,6
2019-02-14T17:00:00Z,0,22,6
2019-02-14T18:00:00Z,0,21.8,6
2019-02-14T19:00:00Z,0,21.7,6
2019-02-14T20:00:00Z,0,21.6,6
2019-02-14T21:00:00Z,0,21.5,6
2019-02-14T22:00:00Z,0,21.9,6
2019-02-14T23:00:00Z,20,23,6
2019-02-15T00:00:00Z,84,24.1,6
2019-02-15T01:00:00Z,105,25.2,6
2019-02-15T02:00:00Z,118,26.1,6
2019-02-15T03:00:00Z,128,27.1,6
2019-02-15T04:00:00Z,134,27.7,6
2019-02-15T05:00:00Z,132,28.1,6
2019-02-15T06:00:00Z,123,28.5,6
2019-02-15T07:00:00Z,111,28.3,6
2019-02-15T08:00:00Z,112,27.7,6
2019-02-15T09:00:00Z,91,27.1,6
2019-02-15T10:00:00Z,38,26.6,6
2019-02-15T11:00:00Z,1,26.3,6
2019-02-15T12:00:00Z,0,26,6
2019-02-15T13:00:00Z,0,25.4,6
